ID;Főváros / megye;Település;Szavazókör;Szavazókör címe;Szélességi fok; Hosszúsági fok
1392;BUDAPEST;Budapest XXI. ker.;52;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
1393;BUDAPEST;Budapest XXI. ker.;53;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
1394;BUDAPEST;Budapest XXI. ker.;54;Budapest, Dr. Koncz János tér 1, 1214 Hungary;47,4134179;19,0681157
1395;BUDAPEST;Budapest XXI. ker.;55;Budapest, Tejút u. 2, 1214 Hungary;47,4095598;19,0576413
1396;BUDAPEST;Budapest XXI. ker.;56;Budapest, Vénusz u. 2, 1214 Hungary;47,4125451;19,062047
1397;BUDAPEST;Budapest XXI. ker.;57;Budapest, Iskola tér 45, 1214 Hungary;47,4107271;19,0653062
1398;BUDAPEST;Budapest XXI. ker.;58;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
1399;BUDAPEST;Budapest XXI. ker.;59;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
1400;BUDAPEST;Budapest XXI. ker.;60;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
1401;BUDAPEST;Budapest XXI. ker.;61;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
1402;BUDAPEST;Budapest XXI. ker.;62;Budapest, Tejút u. 10, 1214 Hungary;47,4082885;19,0603673
1403;BUDAPEST;Budapest XXI. ker.;63;Budapest, Tejút u. 12, 1214 Hungary;47,4082232;19,0604444
1404;BUDAPEST;Budapest XXI. ker.;64;Budapest, Tejút u. 2, 1214 Hungary;47,4095598;19,0576413
1405;BUDAPEST;Budapest XXI. ker.;65;Budapest, II. Rákóczi Ferenc utca 345, 1214 Hungary;47,3923579;19,0366672
1406;BUDAPEST;Budapest XXI. ker.;66;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
1407;BUDAPEST;Budapest XXI. ker.;67;Budapest, Tejút u. 2, 1214 Hungary;47,4095598;19,0576413
1408;BUDAPEST;Budapest XXI. ker.;68;Budapest, Vénusz u. 2, 1214 Hungary;47,4125451;19,062047
1409;BUDAPEST;Budapest XXI. ker.;69;Budapest, Erdősor utca 110, 1214 Hungary;47,4102639;19,0717044
1410;BUDAPEST;Budapest XXI. ker.;70;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
1411;BUDAPEST;Budapest XXII. ker.;1;Budapest, Tompa u. 2, 1221 Hungary;47,433447;19,034663
1412;BUDAPEST;Budapest XXII. ker.;2;Budapest, Tompa u. 2, 1221 Hungary;47,433447;19,034663
1413;BUDAPEST;Budapest XXII. ker.;3;Budapest, Tompa u. 2, 1221 Hungary;47,433447;19,034663
1414;BUDAPEST;Budapest XXII. ker.;4;Budapest, Kápolna u. 2, 1223 Hungary;47,4156644;19,0119686
1415;BUDAPEST;Budapest XXII. ker.;5;Budapest, Anna u. 13-15, 1221 Hungary;47,4328339;19,035809
1416;BUDAPEST;Budapest XXII. ker.;6;Budapest, Tompa u. 2, 1221 Hungary;47,433447;19,034663
1417;BUDAPEST;Budapest XXII. ker.;7;Budapest, Anna u. 13-15, 1221 Hungary;47,4328339;19,035809
1418;BUDAPEST;Budapest XXII. ker.;8;Budapest, Anna u. 13-15, 1221 Hungary;47,4328339;19,035809
1419;BUDAPEST;Budapest XXII. ker.;9;Budapest, Szent István tér 1, 1221 Hungary;47,4292597;19,0394048
1420;BUDAPEST;Budapest XXII. ker.;10;Budapest, Szent István tér 1, 1221 Hungary;47,4292597;19,0394048
1421;BUDAPEST;Budapest XXII. ker.;11;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
1422;BUDAPEST;Budapest XXII. ker.;12;Budapest, Gádor u. 101-105, 1222 Hungary;47,424698;19,017924
1423;BUDAPEST;Budapest XXII. ker.;13;Budapest, Árpád u. 2, 1222 Hungary;47,4249504;19,0358577
1424;BUDAPEST;Budapest XXII. ker.;14;Budapest, Ják u. 44, 1221 Hungary;47,428238;19,022735
1425;BUDAPEST;Budapest XXII. ker.;15;Budapest, Árpád u. 2, 1222 Hungary;47,4249504;19,0358577
1426;BUDAPEST;Budapest XXII. ker.;16;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
1427;BUDAPEST;Budapest XXII. ker.;17;Budapest, Árpád u. 2, 1222 Hungary;47,4249504;19,0358577
1428;BUDAPEST;Budapest XXII. ker.;18;Budapest, Árpád u. 2, 1222 Hungary;47,4249504;19,0358577
1429;BUDAPEST;Budapest XXII. ker.;19;Budapest, Kápolna u. 2, 1223 Hungary;47,4156644;19,0119686
1430;BUDAPEST;Budapest XXII. ker.;20;Budapest, Gádor u. 101-105, 1222 Hungary;47,424698;19,017924
1431;BUDAPEST;Budapest XXII. ker.;21;Budapest, Gádor u. 101-105, 1222 Hungary;47,424698;19,017924
1432;BUDAPEST;Budapest XXII. ker.;22;Budapest, Gádor u. 101-105, 1222 Hungary;47,424698;19,017924
1433;BUDAPEST;Budapest XXII. ker.;23;Budapest, Pannónia u. 50, 1222 Hungary;47,4169806;19,0288643
1434;BUDAPEST;Budapest XXII. ker.;24;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
1435;BUDAPEST;Budapest XXII. ker.;25;Budapest, Pannónia u. 50, 1222 Hungary;47,4169806;19,0288643
1436;BUDAPEST;Budapest XXII. ker.;26;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
1437;BUDAPEST;Budapest XXII. ker.;27;Budapest, Dévény u. 62, 1222 Hungary;47,4156865;19,0224276
1438;BUDAPEST;Budapest XXII. ker.;28;Budapest, Közgazdász u. 9, 1223 Hungary;47,4095129;19,015534
1439;BUDAPEST;Budapest XXII. ker.;29;Budapest, Közgazdász u. 9, 1223 Hungary;47,4095129;19,015534
1440;BUDAPEST;Budapest XXII. ker.;30;Budapest, Bartók Béla út 6, 1225 Hungary;47,3962301;18,9919646
1441;BUDAPEST;Budapest XXII. ker.;31;Budapest, Bartók Béla út 6, 1225 Hungary;47,3962301;18,9919646
1442;BUDAPEST;Budapest XXII. ker.;32;Budapest, Rákóczi út 16, 1072 Hungary;47,4954697;19,0639621
1443;BUDAPEST;Budapest XXII. ker.;33;Budapest, Bartók Béla út 6, 1225 Hungary;47,3962301;18,9919646
1444;BUDAPEST;Budapest XXII. ker.;34;Budapest, Dózsa György út 84, 1224 Hungary;47,405775;18,9990929
1445;BUDAPEST;Budapest XXII. ker.;35;Budapest, Nagytétényi út 291, 1225 Hungary;47,391878;18,983303
1446;BUDAPEST;Budapest XXII. ker.;36;Budapest, Bartók Béla út 6, 1225 Hungary;47,3962301;18,9919646
1447;BUDAPEST;Budapest XXII. ker.;37;Budapest, Nagytétényi út 291, 1225 Hungary;47,391878;18,983303
1448;BUDAPEST;Budapest XXIII. ker.;1;Budapest, Nyír u. 22, 1237 Hungary;47,4188431;19,1245418
1449;BUDAPEST;Budapest XXIII. ker.;2;Budapest, Nyír u. 22, 1237 Hungary;47,4188431;19,1245418
1450;BUDAPEST;Budapest XXIII. ker.;3;Budapest, Nyír u. 22, 1237 Hungary;47,4188431;19,1245418
1451;BUDAPEST;Budapest XXIII. ker.;4;Budapest, Dinnyehegyi köz 2, 1237 Hungary;47,4152205;19,1360191
1452;BUDAPEST;Budapest XXIII. ker.;5;Budapest, District XXIII., Hungary;47,3939599;19,122523
1453;BUDAPEST;Budapest XXIII. ker.;6;Budapest, Dinnyehegyi köz 2, 1237 Hungary;47,4152205;19,1360191
1454;BUDAPEST;Budapest XXIII. ker.;7;Budapest, Nyír u. 22, 1237 Hungary;47,4188431;19,1245418
1455;BUDAPEST;Budapest XXIII. ker.;8;Budapest, Csillag u. 1, 1238 Hungary;47,4093823;19,1192019
1456;BUDAPEST;Budapest XXIII. ker.;9;Budapest, Csillag u. 1, 1238 Hungary;47,4093823;19,1192019
1457;BUDAPEST;Budapest XXIII. ker.;10;Budapest, Rézöntő u. 24, 1238 Hungary;47,4086208;19,1166601
1458;BUDAPEST;Budapest XXIII. ker.;11;Budapest, Rézöntő u. 24, 1238 Hungary;47,4086208;19,1166601
1459;BUDAPEST;Budapest XXIII. ker.;12;Budapest, Templom u. 10, 1238 Hungary;47,408582;19,11344
1460;BUDAPEST;Budapest XXIII. ker.;13;Budapest, Táncsics Mihály u. 25-33, 1238 Hungary;47,4049538;19,1120535
1461;BUDAPEST;Budapest XXIII. ker.;14;Budapest, Táncsics Mihály u. 25-33, 1238 Hungary;47,4049538;19,1120535
1462;BUDAPEST;Budapest XXIII. ker.;15;Budapest, Hősök tere 18-20, 1239 Hungary;47,3988749;19,115959
1463;BUDAPEST;Budapest XXIII. ker.;16;Budapest, Hősök tere 18-20, 1239 Hungary;47,3988749;19,115959
1464;BUDAPEST;Budapest XXIII. ker.;17;Budapest, Szitás u. 99, 1238 Hungary;47,4010208;19,1178455
1465;BUDAPEST;Budapest XXIII. ker.;18;Budapest, Szitás u. 99, 1238 Hungary;47,4010208;19,1178455
1466;BUDAPEST;Budapest XXIII. ker.;19;Budapest, Templom u. 167, 1239 Hungary;47,3943444;19,1171945
1467;BUDAPEST;Budapest XXIII. ker.;20;Budapest, Templom u. 167, 1239 Hungary;47,3943444;19,1171945
1468;BUDAPEST;Budapest XXIII. ker.;21;Budapest, Sodronyos u. 28, 1239 Hungary;47,3874721;19,1158393
1469;BUDAPEST;Budapest XXIII. ker.;22;Budapest, Sodronyos u. 28, 1239 Hungary;47,3874721;19,1158393
1470;BUDAPEST;Budapest XXIII. ker.;23;Budapest, Sodronyos u. 28, 1239 Hungary;47,3874721;19,1158393
1471;BUDAPEST;Budapest XXIII. ker.;24;Budapest, Dél u. 2, 1239 Hungary;47,3776225;19,1054228
